Reward per step,Efficiency (Reward per Step),Training/Test Time (s),Latency (s/step),Throughput (steps/s),Memory Consumed (MB),Stability (Reward Std),Convergence Rate per step
2.036263498353909,2.036263498353909,0.001264968072064221,0.001264968072064221,790.5337866497797,793.453125,0.0,0.0
2.0352060877211553,2.0352060877211553,0.0017468490405008197,0.0017468490405008197,572.4593120612764,793.453125,0.0,0.0
2.035846718690129,2.035846718690129,0.008922577952034771,0.008922577952034771,112.07523267106369,793.453125,0.0,0.0
2.0362072509317324,2.0362072509317324,0.0011296530719846487,0.0011296530719846487,885.2275311774564,793.453125,0.0,0.0
0.03372926441902425,0.03372926441902425,0.001263134996406734,0.001263134996406734,791.6810181371908,793.453125,0.0,0.0
0.033453910327357325,0.033453910327357325,0.0020950110629200935,0.0020950110629200935,477.32444839988955,793.453125,0.0,0.0
0.030797857756862883,0.030797857756862883,0.0019806709606200457,0.0019806709606200457,504.87941706731124,793.453125,0.0,0.0
0.032452877443054515,0.032452877443054515,0.00142355402931571,0.00142355402931571,702.4671908523846,793.453125,0.0,0.0
0.033668687375018665,0.033668687375018665,0.0018898779526352882,0.0018898779526352882,529.1346981457599,793.453125,0.0,0.0
0.03090672309375547,0.03090672309375547,0.001859406940639019,0.001859406940639019,537.8058875354805,793.453125,0.0,11.87903934748278
0.033155565446195176,0.033155565446195176,0.002676583011634648,0.002676583011634648,373.6106803537089,793.453125,0.0,33.96407870815856
0.03517299814018416,0.03517299814018416,0.0014085930306464434,0.0014085930306464434,709.9282605005305,793.453125,0.0,102.40254349932582
0.03182632518957483,0.03182632518957483,0.0013790238881483674,0.0013790238881483674,725.1506000688012,793.453125,0.0,96.08450200697024
0.03365889370952178,0.03365889370952178,0.002610111958347261,0.002610111958347261,383.12532793926823,793.453125,0.0,80.16768376805321
0.03584081185644989,0.03584081185644989,0.0034837909042835236,0.0034837909042835236,287.0436336378403,793.453125,0.0,60.60726907888919
2.0395769387134326,2.0395769387134326,0.0015600149054080248,0.0015600149054080248,641.0195162452299,793.453125,0.0,44.18721403402018
0.03583770846873719,0.03583770846873719,0.0013115380425006151,0.0013115380425006151,762.4635867163807,793.453125,0.0,30.69547309753431
0.03733015579141907,0.03733015579141907,0.002229647943750024,0.002229647943750024,448.50129941057395,793.453125,0.0,18.827350576451447
0.0366726651415778,0.0366726651415778,0.005228155991062522,0.005228155991062522,191.2720281700641,793.453125,0.0,7.1743812367232715
0.03320704707993246,0.03320704707993246,0.006943408981896937,0.006943408981896937,144.02147455338292,793.453125,0.0,0.0
0.03244794292316295,0.03244794292316295,0.0012147290399298072,0.0012147290399298072,823.2288577358657,793.453125,0.0,0.0
0.036565644837095054,0.036565644837095054,0.008770805085077882,0.008770805085077882,114.01461898877899,793.453125,0.0,0.0
0.03930347058345172,0.03930347058345172,0.0011682079639285803,0.0011682079639285803,856.011969510196,793.453125,0.0,0.0
0.03959132872204791,0.03959132872204791,0.0013427638914436102,0.0013427638914436102,744.7325671863997,793.453125,0.0,0.0
0.04044423895933681,0.04044423895933681,0.0023515989305451512,0.0023515989305451512,425.2425815520245,793.7109375,0.0,0.0
0.04184259133879561,0.04184259133879561,0.0013279019622132182,0.0013279019622132182,753.0676423832501,793.7109375,0.0,0.0
0.0431222854732042,0.0431222854732042,0.0013942719670012593,0.0013942719670012593,717.2201863534252,793.7109375,0.0,0.0
2.0444929577798425,2.0444929577798425,0.001435086946003139,0.001435086946003139,696.8218913739688,793.7109375,0.0,0.0
0.03988306547184337,0.03988306547184337,0.0066089240135625005,0.0066089240135625005,151.31056098509387,793.7109375,0.0,0.0
0.041667022739416894,0.041667022739416894,0.0016461960040032864,0.0016461960040032864,607.4610784913579,793.7109375,0.0,0.0
0.043694194912564606,0.043694194912564606,0.001985518028959632,0.001985518028959632,503.6468999095305,793.7109375,0.0,0.0
0.04467132541561988,0.04467132541561988,0.0018801790429279208,0.0018801790429279208,531.8642412069138,793.7109375,0.0,0.0
0.041920126165910364,0.041920126165910364,0.001526301959529519,0.001526301959529519,655.1783503627611,793.7109375,0.0,0.0
0.04139290353503634,0.04139290353503634,0.0014731070259585977,0.0014731070259585977,678.8373026388006,793.7109375,0.0,0.0
0.042920923890476095,0.042920923890476095,0.0019776999251917005,0.0019776999251917005,505.63788128933106,793.7109375,0.0,0.0
0.04459816621909993,0.04459816621909993,0.015636530006304383,0.015636530006304383,63.95280791817731,793.7109375,0.0,0.0
0.04669305160838837,0.04669305160838837,0.0015875180251896381,0.0015875180251896381,629.9141075141772,793.7109375,0.0,0.0
0.04369634856400649,0.04369634856400649,0.0012216080212965608,0.0012216080212965608,818.5931842021176,793.7109375,0.0,0.0
0.04440381571952697,0.04440381571952697,0.0017281039617955685,0.0017281039617955685,578.6688892032632,793.7109375,0.0,0.0
0.046752265254027266,0.046752265254027266,0.0012829829938709736,0.0012829829938709736,779.4335581821184,793.7109375,0.0,0.0
0.04818323747732984,0.04818323747732984,0.0012879789574071765,0.0012879789574071765,776.4102000649875,793.7109375,0.0,0.0
2.048723460188622,2.048723460188622,0.0012646290706470609,0.0012646290706470609,790.7457002299808,793.7109375,0.0,0.0
2.049492226218061,2.049492226218061,0.014862593961879611,0.014862593961879611,67.28300608661276,793.7109375,0.0,0.0
0.04477721458055526,0.04477721458055526,0.0016223189886659384,0.0016223189886659384,616.4015874722132,793.7109375,0.0,0.0
2.0477138323369353,2.0477138323369353,0.0017449220176786184,0.0017449220176786184,573.0915134708221,793.7109375,0.0,0.0
2.047933714847896,2.047933714847896,0.001384955015964806,0.001384955015964806,722.0451122763482,793.7109375,0.0,0.2666383632619739
2.0486379131498684,2.0486379131498684,0.0014574200613424182,0.0014574200613424182,686.1439790247623,793.7109375,0.0,1.500577094935634
2.048732328853304,2.048732328853304,0.0015352320624515414,0.0015352320624515414,651.3673238449346,793.7109375,0.0,2.628990969915462
0.046013614246046074,0.046013614246046074,0.0018938470166176558,0.0018938470166176558,528.0257545754487,793.7109375,0.0,3.639245001179344
0.046577110318933336,0.046577110318933336,0.0017644088948145509,0.0017644088948145509,566.7620487172309,793.7109375,0.0,4.34479936054448
2.047482922925755,2.047482922925755,0.0018244480015709996,0.0018244480015709996,548.1109898111198,793.7109375,0.0,4.873464656952643
2.047907502104696,2.047907502104696,0.001799094956368208,0.001799094956368208,555.8350305303936,793.7109375,0.0,5.289793840637304
2.0480252636151137,2.0480252636151137,0.0020109470933675766,0.0020109470933675766,497.27812496816006,793.7109375,0.0,5.6243410722875735
2.048140727843467,2.048140727843467,0.0023530080216005445,0.0023530080216005445,424.98792644140156,793.7109375,0.0,5.925994517757902
0.04544767610005824,0.04544767610005824,0.0018967239884659648,0.0018967239884659648,527.2248392918684,793.7109375,0.0,6.105261113566508
2.0469708872432593,2.0469708872432593,0.0033085159957408905,0.0033085159957408905,302.2503144271683,793.7109375,0.0,6.212683700028037
2.0471672978699216,2.0471672978699216,0.0021534550469368696,0.0021534550469368696,464.37003708177053,793.7109375,0.0,6.27254258075068
2.0461983034341005,2.0461983034341005,0.0016491550486534834,0.0016491550486534834,606.3711236954274,793.7109375,0.0,6.272078965000691
2.046507279785177,2.046507279785177,0.0016647449228912592,0.0016647449228912592,600.6926263894183,793.7109375,0.0,6.233752701663374
2.0465236600476526,2.0465236600476526,0.0017202349845319986,0.0017202349845319986,581.3159300861776,793.7109375,0.0,6.148967850947593
0.04265733495784863,0.04265733495784863,0.0017125020967796445,0.0017125020967796445,583.9408908640155,793.7109375,0.0,5.974875680937353
0.04246059132170827,0.04246059132170827,0.0015313370386138558,0.0015313370386138558,653.0241055915329,793.7109375,0.0,5.735722701768383
0.04351472672336068,0.04351472672336068,0.0019192270701751113,0.0019192270701751113,521.0430884078555,793.7109375,0.0,5.456712359718964
0.042590648262712354,0.042590648262712354,0.0014850129373371601,0.0014850129373371601,673.3948067773352,793.7109375,0.0,5.146732596267953
0.04393230421924245,0.04393230421924245,0.001940949005074799,0.001940949005074799,515.2118872703008,793.7109375,0.0,4.8211229770052135
0.043106772548958894,0.043106772548958894,0.0015985060017555952,0.0015985060017555952,625.5841385029067,793.7109375,0.0,4.468658474018094
0.04170571843359879,0.04170571843359879,0.008468209998682141,0.008468209998682141,118.08871061955529,793.7109375,0.0,4.0544609682204955
0.040807929464314836,0.040807929464314836,0.0015086119528859854,0.0015086119528859854,662.8609816374535,793.7109375,0.0,3.621195365336358
0.04117014776065489,0.04117014776065489,0.0015871559735387564,0.0015871559735387564,630.0577994047926,793.7109375,0.0,3.1727554798013546
0.03927225596577962,0.03927225596577962,0.0014841019874438643,0.0014841019874438643,673.8081401820268,793.7109375,0.0,2.7134583504020435
0.037939781613225323,0.037939781613225323,0.001199641963467002,0.001199641963467002,833.5820440208422,793.7109375,0.0,2.249901210037633
0.03824181378967382,0.03824181378967382,0.0013381510507315397,0.0013381510507315397,747.2997905978705,793.7109375,0.0,1.7867740220135035
0.037455731827688306,0.037455731827688306,0.001840392011217773,0.001840392011217773,543.362497720422,793.7109375,0.0,1.3241214496358371
0.03227201359597906,0.03227201359597906,0.0011927109444513917,0.0011927109444513917,838.4261120870049,793.7109375,0.0,0.8701246653953844
0.02973467358377251,0.02973467358377251,0.0012146239168941975,0.0012146239168941975,823.300106387669,793.7109375,0.0,0.4235169431422245
0.03152134180745349,0.03152134180745349,0.001210420043207705,0.001210420043207705,826.1594853881667,793.7109375,0.0,0.0
0.028170124180967142,0.028170124180967142,0.0012084789341315627,0.0012084789341315627,827.4864970804147,793.7109375,0.0,0.0
0.029261706982869246,0.029261706982869246,0.008183529018424451,0.008183529018424451,122.19667062322299,793.7109375,0.0,0.0
0.030945014316212015,0.030945014316212015,0.001200472004711628,0.001200472004711628,833.0056811613991,793.7109375,0.0,0.0
0.034970634651044594,0.034970634651044594,0.0011603349121287465,0.0011603349121287465,861.8201430873121,793.7109375,0.0,0.0
0.03594106124963835,0.03594106124963835,0.0012213599402457476,0.0012213599402457476,818.7594557905607,793.7109375,0.0,0.0
2.036775651264183,2.036775651264183,0.0010295449756085873,0.0010295449756085873,971.3028800989266,793.7109375,0.0,0.0
0.03465068870250273,0.03465068870250273,0.0008551479550078511,0.0008551479550078511,1169.3882843826937,793.7109375,0.0,0.0
0.03543470802007703,0.03543470802007703,0.0007619189564138651,0.0007619189564138651,1312.475548195722,793.96875,0.0,0.0
2.036521113655603,2.036521113655603,0.0007825340144336224,0.0007825340144336224,1277.8997226386048,793.96875,0.0,0.0
2.0365431041739215,2.0365431041739215,0.0008036990184336901,0.0008036990184336901,1244.2468847963462,793.96875,0.0,0.0
2.036328066248234,2.036328066248234,0.0007799179293215275,0.0007799179293215275,1282.1861921675888,793.96875,0.0,0.0
2.0361637786981137,2.0361637786981137,0.0011754350271075964,0.0011754350271075964,850.7488520745455,793.96875,0.0,0.0
2.0363571235453857,2.0363571235453857,0.0008215050911530852,0.0008215050911530852,1217.2779094970365,793.96875,0.0,0.0
2.0364020340262377,2.0364020340262377,0.0008436490315943956,0.0008436490315943956,1185.3270288358178,793.96875,0.0,0.0
2.03573687606321,2.03573687606321,0.000802053022198379,0.000802053022198379,1246.8003639697788,793.96875,0.0,0.0
0.03193189547344449,0.03193189547344449,0.0012182669015601277,0.0012182669015601277,820.8381913022406,793.96875,0.0,0.0
0.03151008656506402,0.03151008656506402,0.0008152449736371636,0.0008152449736371636,1226.625164628202,793.96875,0.0,0.0
