Reward per step,Efficiency (Reward per Step),Training/Test Time (s),Latency (s/step),Throughput (steps/s),Memory Consumed (MB),Stability (Reward Std),Convergence Rate per step
-0.016076266049671672,-0.016076266049671672,0.04540095606353134,0.04540095606353134,22.025967880514692,746.19921875,0.0,0.0
-0.01737609987482982,-0.01737609987482982,0.044739677920006216,0.044739677920006216,22.35152434016139,746.19921875,0.0,0.0
-0.017807148169441508,-0.017807148169441508,0.04560676298569888,0.04560676298569888,21.926572607522587,746.19921875,0.0,0.0
-0.018344340044327865,-0.018344340044327865,0.044934051926247776,0.044934051926247776,22.25483696955137,746.19921875,0.0,0.0
-0.01943836566012181,-0.01943836566012181,0.04534585098735988,0.04534585098735988,22.052734224322954,746.19921875,0.0,0.0
-0.01978581397894349,-0.01978581397894349,0.045131079968996346,0.045131079968996346,22.157679379420326,746.19921875,0.0,0.0
-0.02127030042900948,-0.02127030042900948,0.04568291490431875,0.04568291490431875,21.89002173119786,746.19921875,0.0,0.0
-0.021336495298510484,-0.021336495298510484,0.045926310936920345,0.045926310936920345,21.77401101023544,746.19921875,0.0,0.0
-0.021489940511322587,-0.021489940511322587,0.04574855708051473,0.04574855708051473,21.85861290095029,746.19921875,0.0,0.0
-0.020779515093349507,-0.020779515093349507,0.04549454594962299,0.04549454594962299,21.980656782624443,746.19921875,0.0,0.0
-0.019419567277254458,-0.019419567277254458,0.0459963179891929,0.0459963179891929,21.74087065479797,746.19921875,0.0,0.0
-0.016360232354965483,-0.016360232354965483,0.04558218002784997,0.04558218002784997,21.938397842951264,746.19921875,0.0,0.0
-0.015137537640271521,-0.015137537640271521,0.04803420102689415,0.04803420102689415,20.81849970690892,746.19921875,0.0,0.0
-0.013016099399838322,-0.013016099399838322,0.05891264707315713,0.05891264707315713,16.974283955671012,746.19921875,0.0,0.0
-0.006941485508452912,-0.006941485508452912,0.05103205097839236,0.05103205097839236,19.595528316575265,746.19921875,0.0,0.20804010096431969
0.0042216699305082095,0.0042216699305082095,0.055760222021490335,0.055760222021490335,17.933931461295003,746.19921875,0.0,0.6002247873286599
0.013034603008623186,0.013034603008623186,0.05356590391602367,0.05356590391602367,18.668591900693393,746.19921875,0.0,0.8581786992767484
0.019121962005993712,0.019121962005993712,0.05615643609780818,0.05615643609780818,17.807397860118666,746.19921875,0.0,1.1118126475410133
0.0196605336018804,0.0196605336018804,0.05314853007439524,0.05314853007439524,18.815195803162176,746.19921875,0.0,0.7756556667865111
0.028349597987302314,0.028349597987302314,0.05356651300098747,0.05356651300098747,18.66837962705479,746.19921875,0.0,0.8927561460306666
0.03511166260581045,0.03511166260581045,0.05338947498239577,0.05338947498239577,18.730283456238,746.19921875,0.0,1.7381852238808204
0.04072204060422615,0.04072204060422615,0.055007852031849325,0.055007852031849325,18.179222839332173,746.19921875,0.0,1.3996039947397403
0.043561247322970245,0.043561247322970245,0.0576038109138608,0.0576038109138608,17.35996254649494,746.19921875,0.0,1.0332016345653263
0.042775651375176985,0.042775651375176985,0.05189438897650689,0.05189438897650689,19.269906048083733,746.19921875,0.0,0.9667407169818926
0.044776941133854206,0.044776941133854206,0.056522010010667145,0.056522010010667145,17.692222902392793,746.19921875,0.0,1.2888134530346693
2.0468003537734596,2.0468003537734596,0.05018314498011023,0.05018314498011023,19.927009365322633,746.19921875,0.0,1.076242322449717
2.046456547026608,2.046456547026608,0.05418664205353707,0.05418664205353707,18.454732792114847,746.19921875,0.0,0.7997520343190714
2.0458518635868104,2.0458518635868104,0.05111949401907623,0.05111949401907623,19.56200895937723,746.19921875,0.0,0.6568642122904218
2.0466551090183125,2.0466551090183125,0.05625551100820303,0.05625551100820303,17.77603619766573,746.19921875,0.0,0.8574222995279068
2.045302129860224,2.045302129860224,0.054859883966855705,0.054859883966855705,18.228255834521317,746.19921875,0.0,0.9113325777931728
0.0440128403341541,0.0440128403341541,0.053530611912719905,0.053530611912719905,18.680899849052178,746.19921875,0.0,0.7764817405256087
0.04119976134105799,0.04119976134105799,0.05669412994757295,0.05669412994757295,17.638510387666855,746.19921875,0.0,0.6043370154869669
0.0431847539977348,0.0431847539977348,0.053662660997360945,0.053662660997360945,18.634931280228137,746.19921875,0.0,0.5080844386922155
0.043077301000681315,0.043077301000681315,0.05585973302368075,0.05585973302368075,17.90198316157486,746.19921875,0.0,0.6017333693066086
0.04093851108032164,0.04093851108032164,0.05405131995212287,0.05405131995212287,18.500935793719226,746.19921875,0.0,0.6823227866272126
0.03663657253577736,0.03663657253577736,0.056787181994877756,0.056787181994877756,17.609607747223674,746.19921875,0.0,0.6789742421369082
0.03628630822540041,0.03628630822540041,0.05469773197546601,0.05469773197546601,18.282293687214263,746.19921875,0.0,0.5966790485221315
0.03919665470683971,0.03919665470683971,0.056360061978921294,0.056360061978921294,17.743060686732402,746.19921875,0.0,0.5077632801063638
0.0382165800034162,0.0382165800034162,0.05395109695382416,0.05395109695382416,18.53530431190089,746.19921875,0.0,0.5164926643273811
0.03455192664821302,0.03455192664821302,0.05745247507002205,0.05745247507002205,17.405690508219497,746.19921875,0.0,0.5357856908116063
0.03472466114869119,0.03472466114869119,0.05473583692219108,0.05473583692219108,18.269566270111756,746.19921875,0.0,0.6060268695656669
0.03853448377175318,0.03853448377175318,0.05598722107242793,0.05598722107242793,17.861218700359302,746.19921875,0.0,0.5968844439970242
0.03863273145339076,0.03863273145339076,0.05393948394339532,0.05393948394339532,18.539294907778704,746.19921875,0.0,0.547293567863265
2.0395846670972406,2.0395846670972406,0.058301907032728195,0.058301907032728195,17.152097605291758,746.19921875,0.0,0.571724147169152
2.03993064358563,2.03993064358563,0.05651446396950632,0.05651446396950632,17.694585239976316,746.19921875,0.0,0.5772516159032852
2.0399313757399944,2.0399313757399944,0.052621098002418876,0.052621098002418876,19.00378437473943,746.19921875,0.0,0.5407964961808625
2.0398791153321167,2.0398791153321167,0.057057893951423466,0.057057893951423466,17.526058722941215,746.19921875,0.0,0.711151819201387
0.03079816956498011,0.03079816956498011,0.05253708502277732,0.05253708502277732,19.034173661642107,746.19921875,0.0,0.7463795001437912
0.03195475280069003,0.03195475280069003,0.05724702693987638,0.05724702693987638,17.468156050273997,746.19921875,0.0,0.6716585731797954
0.03370505399334517,0.03370505399334517,0.05306871805805713,0.05306871805805713,18.843492675025633,746.19921875,0.0,0.6938875362121301
0.035297417638039646,0.035297417638039646,0.056201114086434245,0.056201114086434245,17.793241579909868,746.19921875,0.0,0.7112893509798938
