Reward per step,Efficiency (Reward per Step),Training/Test Time (s),Latency (s/step),Throughput (steps/s),Memory Consumed (MB),Stability (Reward Std),Convergence Rate per step
-0.015057268142195313,-0.015057268142195313,0.002093343995511532,0.002093343995511532,477.7045732302774,775.765625,0.0,0.0
-0.015928407986923288,-0.015928407986923288,0.0018933599349111319,0.0018933599349111319,528.1615933459249,775.765625,0.0,1270.888964733032
-0.0159262869611817,-0.0159262869611817,0.0011397600173950195,0.0011397600173950195,877.3776801589792,775.765625,0.0,0.0
-0.017920906207449783,-0.017920906207449783,0.001586821977980435,0.001586821977980435,630.1904144740361,775.765625,0.0,0.0
-0.018102259045745344,-0.018102259045745344,0.0010598200606182218,0.0010598200606182218,943.5563990142562,775.765625,0.0,0.0
-0.01866948266374031,-0.01866948266374031,0.00117539893835783,0.00117539893835783,850.7749729611949,775.765625,0.0,0.0
-0.020691540923517833,-0.020691540923517833,0.004130878951400518,0.004130878951400518,242.07923102199922,775.765625,0.0,0.0
-0.021208176071771313,-0.021208176071771313,0.0013319299323484302,0.0013319299323484302,750.7902448267843,775.765625,0.0,0.0
-0.021725579471500302,-0.021725579471500302,0.0016428320668637753,0.0016428320668637753,608.7049432319857,775.765625,0.0,0.0
-0.021138950330376036,-0.021138950330376036,0.0018730899319052696,0.0018730899319052696,533.8771956255298,775.765625,0.0,0.0
-0.021451567776316505,-0.021451567776316505,0.0017124729929491878,0.0017124729929491878,583.9508150594652,775.765625,0.0,0.0
-0.021137820430123678,-0.021137820430123678,0.001247545937076211,0.001247545937076211,801.5736898182943,775.765625,0.0,0.0
-0.02174742055831976,-0.02174742055831976,0.001127986004576087,0.001127986004576087,886.5358222027002,775.765625,0.0,0.0
-0.02075987824455011,-0.02075987824455011,0.001123697031289339,0.001123697031289339,889.9195887814991,775.765625,0.0,0.0
-0.020590835322702172,-0.020590835322702172,0.0016130459262058139,0.0016130459262058139,619.9451508192251,775.765625,0.0,0.0
-0.019507840340280903,-0.019507840340280903,0.00139933405444026,0.00139933405444026,714.6256441247009,775.765625,0.0,0.0
-0.0197576020867614,-0.0197576020867614,0.0010614690836519003,0.0010614690836519003,942.0905567589206,775.765625,0.0,0.0
-0.01912448924474082,-0.01912448924474082,0.001073296065442264,0.001073296065442264,931.7093691086424,775.765625,0.0,0.0
-0.019444965890694426,-0.019444965890694426,0.0009612939320504665,0.0009612939320504665,1040.2645503721972,775.765625,0.0,0.0
-0.019180610021332454,-0.019180610021332454,0.002559205051511526,0.002559205051511526,390.7463371914559,775.765625,0.0,0.0
-0.018337362329420587,-0.018337362329420587,0.002716011949814856,0.002716011949814856,368.18689257540547,775.765625,0.0,0.0
-0.018749709407731303,-0.018749709407731303,0.0009888180065900087,0.0009888180065900087,1011.3084443603054,775.765625,0.0,0.0
-0.017596610109652085,-0.017596610109652085,0.005720099085010588,0.005720099085010588,174.82214645905017,775.765625,0.0,0.0
-0.01783527239660664,-0.01783527239660664,0.0011214619735255837,0.0011214619735255837,891.6931858654655,775.765625,0.0,5.554560845945861
-0.018001521787166064,-0.018001521787166064,0.0015082849422469735,0.0015082849422469735,663.004696254705,775.765625,0.0,11.165532919075615
-0.01676740456598244,-0.01676740456598244,0.008305997005663812,0.008305997005663812,120.39493865915261,775.765625,0.0,40.41795271565709
-0.0173448115165943,-0.0173448115165943,0.0012477599084377289,0.0012477599084377289,801.4362324335782,775.765625,0.0,38.30951534853274
-0.017701663137593936,-0.017701663137593936,0.0008833419997245073,0.0008833419997245073,1132.0643650045797,775.765625,0.0,43.00754922998181
-0.01757418175325506,-0.01757418175325506,0.0009282010141760111,0.0009282010141760111,1077.3528413861159,775.765625,0.0,43.48975185822832
-0.0158755093774558,-0.0158755093774558,0.0009221310028806329,0.0009221310028806329,1084.444614567901,775.765625,0.0,40.96358830388826
-0.015825826818393188,-0.015825826818393188,0.0008827390847727656,0.0008827390847727656,1132.8375702967992,775.765625,0.0,50.971752305772675
-0.0160121476556057,-0.0160121476556057,0.0009053569519892335,0.0009053569519892335,1104.5367220109356,775.765625,0.0,47.542024108392965
-0.015584646767087538,-0.015584646767087538,0.0008718249155208468,0.0008718249155208468,1147.0192950411133,775.765625,0.0,42.800855494004296
-0.014561715360709724,-0.014561715360709724,0.0008637140272185206,0.0008637140272185206,1157.7906210697663,775.765625,0.0,39.001213675207566
-0.014518849563648187,-0.014518849563648187,0.0009321039542555809,0.0009321039542555809,1072.841709805473,775.765625,0.0,36.66136025689426
-0.013512423059138023,-0.013512423059138023,0.00175762502476573,0.00175762502476573,568.9495688269959,775.765625,0.0,35.31016720426026
-0.014072251755807156,-0.014072251755807156,0.001201150007545948,0.001201150007545948,832.5354815949137,775.765625,0.0,37.24629770033432
-0.013389128013820494,-0.013389128013820494,0.0012371960328891873,0.0012371960328891873,808.2793457272326,775.765625,0.0,38.826906269831454
-0.013151342434044559,-0.013151342434044559,0.001356138032861054,0.001356138032861054,737.3880650558062,775.765625,0.0,37.99788197326682
-0.011863126941467947,-0.011863126941467947,0.0016631899634376168,0.0016631899634376168,601.2542295127361,775.765625,0.0,35.414382051634696
-0.011489230037926453,-0.011489230037926453,0.001735856058076024,0.001735856058076024,576.0846329092361,775.765625,0.0,32.16054332354151
-0.011755681336976949,-0.011755681336976949,0.002688030945137143,0.002688030945137143,372.0195267130677,775.765625,0.0,28.27243000095069
-0.012234797097058343,-0.012234797097058343,0.001829148968681693,0.001829148968681693,546.7023283077493,775.765625,0.0,24.130075948181194
-0.012734662358373394,-0.012734662358373394,0.0024428199976682663,0.0024428199976682663,409.36294976892503,775.765625,0.0,20.382056844036185
-0.013683677130742722,-0.013683677130742722,0.011697866022586823,0.011697866022586823,85.48567730807912,775.765625,0.0,15.866502300728678
-0.014121106792107645,-0.014121106792107645,0.001647156081162393,0.001647156081162393,607.1070079128767,775.765625,0.0,11.916892542700458
-0.013222415275876026,-0.013222415275876026,0.0018288010032847524,0.0018288010032847524,546.8063491893741,775.765625,0.0,8.33125983219917
-0.013864561522134578,-0.013864561522134578,0.001841738005168736,0.001841738005168736,542.9653931197354,775.765625,0.0,5.046206386868059
-0.014432705145073,-0.014432705145073,0.0027913880767300725,0.0027913880767300725,358.24470568471946,775.765625,0.0,1.9744391597902715
-0.015214561089762369,-0.015214561089762369,0.0019896189915016294,0.0019896189915016294,502.6087930761396,775.765625,0.0,0.0
-0.016059857713366918,-0.016059857713366918,0.0019561300287023187,0.0019561300287023187,511.21345990654424,775.765625,0.0,0.0
-0.01647103005610853,-0.01647103005610853,0.001737013109959662,0.001737013109959662,575.7008938310331,775.765625,0.0,0.0
-0.016568408771887866,-0.016568408771887866,0.001929322024807334,0.001929322024807334,518.3167906352295,775.765625,0.0,0.0
-0.016972787185154384,-0.016972787185154384,0.0014897760702297091,0.0014897760702297091,671.2418194808362,775.765625,0.0,0.0
-0.01620208117350699,-0.01620208117350699,0.0014022319810464978,0.0014022319810464978,713.1487610585599,775.765625,0.0,0.0
-0.01628296148052412,-0.01628296148052412,0.0014063160633668303,0.0014063160633668303,711.077705822347,775.765625,0.0,0.0
-0.016765270172747784,-0.016765270172747784,0.0019049280090257525,0.0019049280090257525,524.9542215043787,775.765625,0.0,0.0
-0.01719186138687506,-0.01719186138687506,0.0016981790540739894,0.0016981790540739894,588.8660548491432,775.765625,0.0,0.0
-0.017454988899697706,-0.017454988899697706,0.0020320420153439045,0.0020320420153439045,492.1158088509106,775.765625,0.0,0.0
-0.017795403076661814,-0.017795403076661814,0.0015355380019173026,0.0015355380019173026,651.2375458968652,775.765625,0.0,0.0
-0.018571642997129562,-0.018571642997129562,0.0018875149544328451,0.0018875149544328451,529.7971269851354,775.765625,0.0,0.0
-0.018647394538571078,-0.018647394538571078,0.0016503880033269525,0.0016503880033269525,605.9181222743616,775.765625,0.0,0.0
-0.019237926373973414,-0.019237926373973414,0.006575679057277739,0.006575679057277739,152.07554859193345,775.765625,0.0,0.0
-0.019823859659755028,-0.019823859659755028,0.0025030800607055426,0.0025030800607055426,399.5077966935385,775.765625,0.0,0.0
-0.019047824431380603,-0.019047824431380603,0.0017032959731295705,0.0017032959731295705,587.0970258695783,775.765625,0.0,0.0
-0.01978776233633113,-0.01978776233633113,0.0016428979579359293,0.0016428979579359293,608.6805301385606,775.765625,0.0,0.0
